quality,angle,distance (mm),object
15,97.421875,188.0,1
15,98.640625,187.75,1
15,99.859375,187.5,1
15,101.078125,187.0,1
15,102.28125,186.5,1
15,103.5,185.75,1
15,104.734375,184.0,1
15,108.375,185.5,1
15,109.59375,188.0,1
15,110.796875,188.5,1
15,112.015625,190.0,1
13,64.328125,227.25,1
15,67.015625,223.0,1
14,68.21875,220.0,1
15,73.8125,207.0,1
15,75.53125,205.5,1
15,76.734375,204.5,1
15,77.953125,203.0,1
15,79.046875,200.5,1
15,82.828125,196.5,1
15,84.046875,193.25,1
15,85.265625,192.75,1
15,86.484375,192.0,1
15,87.703125,190.75,1
15,88.921875,189.0,1
15,90.140625,187.5,1
15,91.359375,185.5,1
15,95.015625,185.75,1
15,96.234375,188.0,1
15,97.453125,188.0,1
15,98.65625,187.75,1
15,99.890625,187.5,1
15,101.09375,187.25,1
15,102.3125,186.75,1
15,103.546875,185.75,1
15,104.765625,184.0,1
15,108.40625,185.5,1
15,109.625,188.0,1
15,110.84375,188.5,1
15,111.9375,190.25,1
14,65.953125,226.75,1
15,67.1875,222.0,1
13,68.390625,219.25,1
15,74.46875,206.0,1
14,75.6875,205.25,1
15,76.90625,205.0,1
15,78.125,203.25,1
15,79.34375,199.75,1
15,83.0,196.5,1
15,84.21875,194.0,1
15,85.4375,192.75,1
15,86.65625,190.75,1
15,87.875,189.75,1
15,89.09375,189.25,1
15,90.328125,187.75,1
15,93.96875,187.5,1
15,95.203125,187.5,1
15,97.625,187.5,1
15,98.84375,188.25,1
15,100.078125,187.75,1
15,101.296875,187.25,1
15,102.515625,186.75,1
15,103.734375,185.5,1
15,104.953125,183.75,1
15,109.828125,188.75,1
14,64.625,227.25,1
15,67.140625,222.5,1
15,68.34375,219.25,1
15,74.421875,206.25,1
15,75.640625,205.25,1
15,76.078125,204.75,1
15,77.328125,203.0,1
15,79.296875,200.5,1
15,82.953125,197.25,1
15,84.171875,194.0,1
15,85.390625,193.0,1
15,86.625,191.5,1
15,87.828125,190.25,1
15,95.109375,187.5,1
15,96.328125,187.75,1
15,97.546875,188.0,1
15,98.765625,188.0,1
15,99.984375,187.75,1
15,101.1875,187.25,1
15,102.40625,186.75,1
15,103.625,185.5,1
15,104.84375,184.0,1
15,109.703125,188.25,1
15,66.890625,223.0,1
15,66.640625,220.25,1
15,74.1875,206.75,1
15,75.40625,205.5,1
15,76.625,204.0,1
15,76.953125,202.25,1
14,78.640625,201.0,1
13,81.484375,198.5,1
15,82.21875,194.75,1
15,83.921875,193.0,1
15,85.15625,192.5,1
15,86.375,191.5,1
15,87.578125,191.5,1
15,88.8125,190.0,1
15,89.984375,188.0,1
15,91.203125,185.25,1
15,94.84375,185.0,1
15,96.0625,187.75,1
15,97.265625,188.0,1
15,98.484375,187.75,1
15,99.703125,188.0,1
15,100.90625,187.75,1
15,102.140625,187.0,1
15,103.34375,186.25,1
15,104.578125,184.5,1
15,108.21875,185.75,1
15,109.421875,187.75,1
15,110.640625,188.5,1
15,111.515625,189.75,1
15,67.140625,220.75,1
15,75.171875,205.25,1
15,76.40625,204.0,1
13,77.625,203.0,1
14,78.046875,201.5,1
13,80.046875,199.75,1
15,81.265625,197.75,1
15,82.5,194.75,1
15,83.703125,192.5,1
15,84.9375,191.75,1
15,86.140625,191.75,1
15,87.359375,191.5,1
15,94.609375,185.0,1
15,95.703125,187.5,1
15,97.046875,187.5,1
15,98.265625,188.0,1
15,99.46875,188.25,1
15,100.6875,188.0,1
15,101.90625,187.5,1
15,103.125,186.5,1
15,104.34375,185.0,1
15,107.984375,186.0,1
