quality,angle,distance (mm),object
15,107.6875,187.5,0
15,108.90625,188.75,0
15,110.0,190.0,0
15,111.359375,191.5,0
15,112.578125,192.5,0
15,113.78125,193.75,0
15,70.578125,199.25,0
15,71.546875,197.25,0
15,72.78125,195.75,0
15,74.25,194.0,0
15,75.46875,192.25,0
15,76.703125,190.75,0
15,77.921875,189.5,0
15,79.140625,188.5,0
15,80.375,187.5,0
15,81.59375,186.5,0
15,82.828125,185.75,0
15,84.046875,185.25,0
15,85.265625,184.5,0
15,86.5,183.75,0
15,87.71875,183.0,0
15,88.9375,182.75,0
15,90.15625,182.5,0
15,91.390625,182.0,0
15,92.609375,181.75,0
15,93.84375,181.5,0
15,95.0625,181.5,0
15,96.28125,182.0,0
15,97.5,182.25,0
15,98.734375,183.0,0
15,99.953125,183.25,0
15,101.171875,183.5,0
15,102.40625,184.25,0
15,103.625,184.75,0
15,104.84375,185.25,0
15,106.078125,186.25,0
15,107.296875,187.25,0
15,108.515625,188.5,0
15,109.75,189.75,0
15,110.96875,190.75,0
15,112.1875,192.0,0
15,113.421875,193.5,0
15,114.59375,195.0,0
15,115.8125,197.0,0
15,71.09375,198.5,0
15,72.453125,196.5,0
15,73.671875,195.0,0
15,74.90625,193.5,0
15,76.125,191.75,0
15,77.359375,190.25,0
15,78.578125,189.0,0
15,79.796875,188.0,0
15,81.03125,187.0,0
15,82.265625,186.25,0
15,83.484375,185.25,0
15,84.703125,185.0,0
15,85.9375,184.25,0
15,87.15625,183.5,0
15,88.390625,183.0,0
15,89.609375,182.5,0
15,91.0625,182.0,0
15,92.046875,182.0,0
15,93.265625,181.75,0
15,94.484375,181.5,0
15,95.71875,181.5,0
15,96.9375,182.0,0
15,98.171875,182.75,0
15,99.375,183.0,0
15,100.609375,183.5,0
15,101.828125,184.0,0
15,103.0625,184.5,0
15,104.28125,185.25,0
15,105.515625,186.0,0
15,106.734375,187.0,0
15,107.953125,188.0,0
15,109.1875,189.0,0
15,110.40625,190.5,0
15,111.625,191.75,0
15,112.84375,192.75,0
15,114.03125,194.25,0
15,115.265625,196.0,0
15,70.9375,199.0,0
15,72.171875,197.0,0
15,73.390625,195.5,0
15,74.609375,193.75,0
15,75.84375,192.0,0
15,77.078125,190.5,0
15,78.296875,189.5,0
15,79.53125,188.25,0
15,80.75,187.25,0
15,81.96875,186.5,0
15,83.203125,185.5,0
15,84.421875,184.75,0
15,85.65625,184.0,0
15,86.875,183.5,0
15,88.09375,183.25,0
15,89.328125,182.75,0
15,90.5,182.25,0
15,91.71875,182.0,0
15,92.9375,181.75,0
15,94.171875,181.25,0
15,95.390625,181.25,0
15,96.609375,182.0,0
15,97.828125,182.5,0
15,99.0625,182.75,0
15,100.28125,183.25,0
15,101.5,183.75,0
15,102.71875,184.5,0
15,103.953125,185.0,0
15,105.171875,185.5,0
15,106.390625,186.5,0
15,107.609375,187.5,0
15,108.828125,188.75,0
15,110.0625,189.75,0
15,110.78125,191.25,0
15,112.5,192.5,0
15,113.71875,193.75,0
15,70.453125,199.25,0
15,71.265625,197.5,0
15,72.90625,196.0,0
15,74.125,194.25,0
15,75.34375,192.25,0
15,76.578125,190.75,0
15,77.796875,189.75,0
15,79.03125,188.75,0
15,80.25,187.5,0
15,81.484375,186.5,0
15,82.703125,185.75,0
15,83.9375,185.25,0
15,85.15625,184.75,0
15,86.375,184.0,0
15,87.609375,183.0,0
15,88.828125,182.75,0
15,90.0,182.5,0
15,91.234375,182.0,0
15,92.453125,181.75,0
15,93.671875,181.5,0
15,94.90625,181.75,0
15,96.125,182.0,0
15,97.34375,182.25,0
15,98.5625,182.75,0
15,99.796875,183.25,0
15,101.015625,183.5,0
15,102.234375,184.0,0
15,103.453125,184.75,0
15,104.6875,185.25,0
15,105.90625,186.0,0
15,107.125,187.0,0
15,108.34375,188.25,0
15,109.5625,189.5,0
15,110.78125,190.5,0
15,112.015625,191.75,0
15,113.234375,193.25,0
15,114.453125,194.75,0
15,115.671875,196.75,0
15,71.4375,198.0,0
15,72.671875,196.25,0
15,73.890625,194.75,0
15,75.125,193.0,0
15,76.359375,191.25,0
15,77.578125,190.0,0
15,78.796875,188.75,0
15,80.015625,187.75,0
15,81.25,186.75,0
15,82.46875,185.75,0
15,83.6875,185.25,0
15,84.90625,184.75,0
15,86.140625,184.0,0
15,87.359375,183.25,0
15,88.59375,182.75,0
15,89.78125,182.5,0
15,91.0,182.0,0
15,92.21875,182.0,0
15,93.453125,181.75,0
15,94.65625,181.75,0
15,95.890625,181.75,0
15,97.109375,182.0,0
15,98.328125,182.75,0
15,99.546875,183.0,0
15,100.78125,183.25,0
15,102.0,184.0,0
15,103.21875,184.75,0
15,104.4375,185.25,0
15,105.671875,186.0,0
15,106.890625,187.0,0
15,108.109375,188.25,0
15,109.328125,189.25,0
15,110.546875,190.5,0
15,111.28125,191.75,0
15,113.0,193.0,0
15,114.25,194.5,0
15,115.234375,196.25,0
15,71.078125,198.5,0
15,72.3125,196.75,0
15,73.53125,195.0,0
15,74.75,193.25,0
15,75.984375,191.75,0
15,77.203125,190.5,0
15,78.421875,189.25,0
15,79.65625,188.0,0
15,80.875,187.0,0
15,82.109375,186.25,0
15,83.328125,185.25,0
15,84.546875,185.0,0
15,85.765625,184.25,0
15,87.0,183.5,0
15,88.21875,183.25,0
15,89.4375,182.5,0
15,90.671875,182.0,0
15,91.890625,182.0,0
15,93.109375,182.0,0
15,94.34375,181.5,0
15,95.5625,181.5,0
15,96.78125,182.0,0
15,98.0,182.5,0
15,99.234375,183.0,0
15,100.453125,183.5,0
15,101.671875,184.0,0
15,102.890625,184.5,0
15,104.125,185.0,0
15,105.34375,185.75,0
15,106.5625,186.75,0
15,107.78125,187.75,0
15,109.015625,189.0,0
15,109.90625,190.25,0
15,111.453125,191.25,0
15,112.6875,192.75,0
15,113.90625,194.25,0
15,70.609375,199.25,0
15,71.84375,197.25,0
15,73.0625,195.75,0
15,74.28125,194.25,0
15,75.515625,192.5,0
15,76.734375,190.75,0
15,77.953125,189.5,0
15,79.1875,188.5,0
15,80.40625,187.5,0
15,81.625,186.75,0
15,82.859375,185.75,0
15,84.078125,185.0,0
15,85.296875,184.5,0
15,86.53125,183.75,0
15,87.75,183.0,0
15,88.96875,182.75,0
15,90.1875,182.5,0
15,91.40625,182.0,0
15,92.640625,181.75,0
15,93.859375,181.25,0
15,95.09375,181.5,0
15,96.1875,182.0,0
15,97.53125,182.25,0
15,98.75,182.75,0
15,99.984375,183.0,0
15,101.203125,183.5,0
15,102.421875,184.25,0
15,103.65625,184.75,0
15,104.859375,185.25,0
15,106.09375,186.25,0
15,107.3125,187.25,0
15,108.53125,188.5,0
15,109.265625,189.75,0
15,110.96875,190.75,0
15,112.203125,192.0,0
15,113.421875,193.5,0
15,114.609375,195.0,0
15,115.828125,197.0,0
15,71.390625,198.0,0
15,72.609375,196.25,0
15,73.84375,194.75,0
15,75.0625,193.0,0
15,76.296875,191.25,0
15,77.53125,190.0,0
15,78.75,189.0,0
15,79.96875,187.75,0
15,81.203125,186.75,0
15,82.421875,185.75,0
15,83.65625,185.25,0
15,84.875,185.0,0
15,86.109375,184.25,0
15,87.328125,183.25,0
15,88.5625,182.75,0
15,89.765625,182.5,0
15,91.0,182.0,0
15,92.21875,182.0,0
15,93.4375,181.75,0
15,94.671875,181.75,0
15,95.90625,181.75,0
15,97.125,182.0,0
15,98.34375,182.75,0
15,99.5625,183.0,0
15,100.796875,183.25,0
15,102.015625,184.0,0
15,103.25,184.5,0
15,104.484375,185.0,0
15,105.703125,186.0,0
15,106.921875,187.0,0
15,108.140625,188.25,0
15,109.375,189.25,0
15,110.59375,190.5,0
15,111.828125,191.75,0
15,113.046875,193.0,0
15,114.21875,194.5,0
15,115.453125,196.25,0
15,71.171875,198.5,0
15,72.40625,196.5,0
15,73.640625,194.75,0
15,74.984375,193.0,0
15,76.21875,191.5,0
15,77.4375,190.25,0
15,78.671875,189.0,0
15,79.90625,187.75,0
15,81.125,186.75,0
15,82.359375,186.0,0
15,83.578125,185.25,0
15,84.796875,184.75,0
15,86.03125,184.25,0
15,87.265625,183.25,0
15,88.484375,182.75,0
15,89.71875,182.5,0
15,90.90625,182.0,0
15,92.140625,182.0,0
15,93.625,181.75,0
15,94.59375,181.5,0
15,95.828125,181.5,0
15,97.046875,182.0,0
15,98.265625,182.75,0
15,99.5,183.0,0
15,100.71875,183.25,0
15,101.953125,184.0,0
15,103.171875,184.5,0
15,104.40625,185.25,0
15,105.625,186.0,0
15,106.84375,187.0,0
15,108.078125,188.0,0
15,109.3125,189.25,0
15,110.109375,190.5,0
15,111.75,191.75,0
15,112.984375,193.0,0
15,114.15625,194.5,0
15,115.375,196.0,0
15,71.375,198.25,0
15,72.609375,196.5,0
15,73.828125,194.75,0
15,75.0625,193.0,0
15,76.28125,191.25,0
15,77.515625,190.0,0
15,78.734375,189.0,0
15,79.96875,187.75,0
15,81.1875,186.75,0
15,82.421875,185.75,0
15,83.640625,185.25,0
15,84.875,185.0,0
15,86.109375,184.25,0
15,87.328125,183.25,0
15,88.5625,182.75,0
15,89.78125,182.5,0
15,90.953125,182.0,0
15,92.1875,182.0,0
15,93.40625,181.75,0
15,94.640625,181.75,0
15,95.859375,181.75,0
15,97.078125,182.0,0
15,98.296875,182.75,0
15,99.515625,183.0,0
15,100.75,183.25,0
15,101.96875,184.0,0
15,103.1875,184.5,0
15,104.421875,185.25,0
15,105.640625,186.0,0
15,106.859375,187.0,0
15,108.078125,188.0,0
15,109.3125,189.25,0
15,110.53125,190.5,0
15,111.765625,191.75,0
15,112.984375,193.0,0
15,114.171875,194.5,0
15,115.390625,196.0,0
15,71.125,198.5,0
15,72.34375,196.75,0
15,73.5625,195.0,0
15,74.796875,193.25,0
15,76.03125,191.75,0
15,77.25,190.5,0
15,78.46875,189.25,0
15,79.703125,188.0,0
15,80.921875,187.0,0
15,82.140625,186.25,0
15,83.375,185.25,0
15,84.59375,185.0,0
15,85.828125,184.25,0
15,87.046875,183.5,0
15,88.265625,183.25,0
15,89.5,182.5,0
15,90.6875,182.0,0
15,91.90625,182.0,0
15,93.140625,182.0,0
15,94.359375,181.5,0
15,95.578125,181.5,0
15,96.796875,182.0,0
15,98.03125,182.75,0
15,99.234375,183.0,0
15,100.46875,183.5,0
15,101.6875,184.0,0
15,102.921875,184.5,0
15,104.140625,185.0,0
15,105.359375,185.5,0
15,106.578125,186.5,0
15,107.8125,187.75,0
15,109.03125,189.0,0
15,110.25,190.25,0
15,111.46875,191.25,0
15,112.6875,192.75,0
15,113.90625,194.25,0
15,70.515625,199.25,0
15,71.734375,197.5,0
15,72.953125,196.0,0
15,74.171875,194.25,0
15,75.390625,192.25,0
15,76.625,190.75,0
15,77.84375,189.75,0
15,79.0625,188.75,0
15,80.296875,187.5,0
15,81.515625,186.5,0
15,82.734375,185.75,0
15,83.953125,185.0,0
15,85.1875,184.75,0
15,86.40625,184.0,0
15,87.625,183.0,0
15,88.84375,182.75,0
15,90.046875,182.5,0
15,91.28125,182.0,0
15,92.5,181.75,0
15,93.71875,181.25,0
15,94.9375,181.5,0
15,96.15625,182.0,0
15,97.375,182.25,0
15,98.609375,182.75,0
15,99.8125,183.25,0
15,101.046875,183.5,0
15,102.265625,184.0,0
15,103.484375,184.75,0
15,104.703125,185.5,0
15,105.921875,186.0,0
15,107.140625,187.0,0
15,108.359375,188.25,0
15,109.34375,189.5,0
15,110.8125,190.5,0
15,111.90625,191.75,0
15,113.25,193.25,0
15,114.5,194.75,0
15,115.71875,196.75,0
15,70.890625,199.0,0
