quality,angle,distance (mm),object
15,88.859375,167.5,1
15,90.109375,168.25,1
15,91.375,168.75,1
15,92.625,168.75,1
13,98.40625,175.25,1
15,99.671875,176.5,1
15,100.921875,177.25,1
14,104.703125,179.75,1
15,66.359375,179.5,1
15,67.625,176.25,1
15,71.390625,175.25,1
15,72.640625,174.5,1
15,73.90625,173.5,1
15,75.15625,173.0,1
15,79.453125,170.5,1
15,83.21875,167.5,1
15,84.484375,166.75,1
15,88.265625,167.5,1
15,89.515625,168.0,1
15,90.75,167.75,1
15,92.015625,168.5,1
15,93.28125,169.0,1
15,101.5625,178.0,1
15,110.375,187.0,1
15,111.625,188.5,1
15,112.890625,190.25,1
15,66.84375,179.25,1
15,68.109375,176.0,1
15,69.359375,174.75,1
14,70.609375,175.25,1
15,71.875,175.5,1
15,73.140625,174.25,1
15,74.390625,173.75,1
15,78.671875,171.0,1
15,79.9375,168.75,1
15,83.703125,168.0,1
15,84.96875,166.75,1
15,86.234375,166.75,1
15,87.484375,167.0,1
15,88.75,167.5,1
15,90.0,168.0,1
15,91.21875,168.5,1
15,92.484375,168.75,1
15,93.734375,169.25,1
14,97.0,172.25,1
15,98.25,175.0,1
14,99.515625,176.25,1
15,100.765625,177.25,1
13,104.546875,179.75,1
15,65.96875,180.75,1
15,67.234375,177.75,1
15,71.0,175.75,1
15,72.25,174.75,1
15,73.515625,174.0,1
15,74.765625,173.25,1
15,78.796875,170.75,1
15,80.296875,169.0,1
15,81.5625,169.25,1
15,82.8125,168.0,1
15,84.078125,166.5,1
15,87.84375,166.75,1
15,89.109375,167.5,1
15,90.3125,168.0,1
15,91.5625,168.5,1
15,92.8125,168.75,1
15,94.078125,169.5,1
15,99.828125,176.5,1
15,101.09375,177.75,1
15,104.859375,180.0,1
15,108.625,183.5,1
15,109.875,186.25,1
15,66.171875,179.25,1
15,67.4375,176.25,1
15,71.203125,175.5,1
15,72.453125,174.75,1
15,73.703125,173.75,1
14,74.96875,173.0,1
15,83.015625,167.25,1
15,84.28125,165.5,1
