quality,angle,distance (mm),object
15,87.5,185.5,0
15,88.734375,185.0,0
15,89.921875,185.0,0
15,91.140625,185.25,0
15,92.359375,185.25,0
15,93.578125,185.25,0
15,94.796875,185.5,0
15,96.03125,186.0,0
15,97.25,186.25,0
15,98.46875,187.0,0
15,99.703125,187.75,0
15,100.921875,188.5,0
15,102.140625,189.0,0
15,103.359375,189.75,0
15,104.59375,190.75,0
15,105.8125,191.75,0
15,107.03125,193.0,0
15,108.25,194.25,0
15,109.484375,195.5,0
15,110.703125,196.75,0
15,112.1875,198.25,0
15,113.15625,199.75,0
15,114.3125,201.25,0
15,115.53125,203.0,0
15,116.75,205.0,0
15,117.96875,207.0,0
15,119.1875,209.0,0
15,119.578125,211.25,0
15,121.625,213.75,0
15,122.875,216.5,0
15,59.671875,217.75,0
15,61.125,215.0,0
15,61.78125,212.25,0
15,63.578125,209.75,0
15,64.796875,207.25,0
15,66.0625,204.75,0
15,67.28125,202.75,0
15,68.5,200.75,0
15,69.734375,199.0,0
15,70.953125,197.5,0
15,72.171875,195.75,0
15,73.40625,194.25,0
15,74.640625,192.75,0
15,75.859375,191.75,0
15,77.09375,190.75,0
15,78.3125,189.75,0
15,79.53125,189.0,0
15,80.765625,188.0,0
15,81.984375,187.25,0
15,83.21875,187.0,0
15,84.4375,186.5,0
15,85.65625,186.0,0
15,86.890625,185.5,0
15,88.125,185.25,0
15,89.34375,185.25,0
15,90.515625,185.0,0
15,91.734375,185.0,0
15,92.953125,185.0,0
15,94.171875,185.25,0
15,95.40625,185.75,0
15,96.625,186.25,0
15,97.84375,186.75,0
15,99.0625,187.25,0
15,100.296875,188.0,0
15,101.515625,188.5,0
15,102.734375,189.5,0
15,103.953125,190.25,0
15,105.171875,191.25,0
15,106.40625,192.25,0
15,107.625,193.5,0
15,108.84375,194.75,0
15,110.0625,196.0,0
15,111.28125,197.5,0
15,111.890625,199.0,0
15,113.40625,200.5,0
15,114.921875,202.0,0
15,116.140625,204.0,0
15,117.359375,206.0,0
15,118.578125,208.0,0
15,119.796875,210.25,0
15,60.5,216.75,0
15,61.734375,214.0,0
15,62.953125,211.25,0
15,63.484375,208.75,0
15,65.40625,206.5,0
15,66.640625,204.0,0
15,67.875,202.0,0
15,69.09375,200.0,0
15,70.3125,198.0,0
15,71.546875,196.5,0
15,72.765625,195.25,0
15,74.0,193.75,0
15,75.21875,192.5,0
