quality,angle,distance,object
15,198.671875,198.5,1
15,198.703125,198.0,1
15,198.71875,197.0,1
15,198.75,196.5,1
15,198.78125,195.75,1
15,198.8125,198.25,1
15,198.875,195.5,1
15,198.90625,195.5,1
15,198.953125,197.0,1
15,199.0,195.5,1
15,199.0,195.75,1
15,199.015625,195.5,1
15,199.015625,196.75,1
15,199.046875,197.25,1
15,199.0625,195.0,1
15,199.078125,195.0,1
15,199.078125,195.25,1
15,199.171875,194.75,1
15,199.21875,194.75,1
15,199.21875,194.75,1
15,199.234375,197.0,1
15,199.25,198.25,1
15,199.265625,195.0,1
15,199.265625,198.25,1
15,199.265625,198.25,1
15,199.28125,194.75,1
15,199.28125,195.0,1
15,199.28125,197.25,1
15,199.28125,198.0,1
15,199.28125,198.25,1
15,199.28125,198.25,1
15,199.28125,198.25,1
15,199.296875,194.75,1
15,199.296875,197.5,1
15,199.296875,197.5,1
15,199.296875,198.0,1
15,199.3125,196.5,1
15,199.3125,197.25,1
15,199.3125,197.25,1
15,199.3125,197.25,1
15,199.3125,198.0,1
15,199.3125,198.0,1
15,199.3125,198.0,1
15,199.328125,196.0,1
15,199.328125,197.25,1
15,199.328125,197.25,1
15,199.328125,197.25,1
15,199.328125,198.0,1
15,199.328125,198.0,1
15,199.34375,194.75,1
15,199.34375,195.75,1
15,199.34375,196.75,1
15,199.34375,196.75,1
15,199.34375,197.0,1
15,199.34375,197.5,1
15,199.34375,197.5,1
15,199.34375,197.75,1
15,199.359375,195.5,1
15,199.359375,195.5,1
15,199.359375,195.75,1
15,199.359375,196.0,1
15,199.359375,196.0,1
15,199.359375,196.25,1
15,199.359375,196.25,1
15,199.359375,196.5,1
15,199.359375,196.75,1
15,199.359375,197.0,1
15,199.359375,197.25,1
15,199.359375,197.5,1
15,199.375,195.5,1
15,199.375,195.5,1
15,199.375,195.5,1
15,199.375,195.75,1
15,199.375,196.0,1
15,199.375,196.0,1
15,199.375,196.25,1
15,199.375,196.25,1
15,199.390625,195.25,1
15,199.390625,195.25,1
15,199.390625,195.5,1
15,199.390625,195.75,1
15,199.390625,195.75,1
15,199.390625,196.0,1
15,199.390625,196.0,1
15,199.390625,196.0,1
15,199.390625,196.0,1
15,199.390625,196.25,1
15,199.40625,195.25,1
15,199.40625,195.5,1
15,199.40625,195.5,1
15,199.40625,195.5,1
15,199.40625,195.5,1
15,199.40625,195.75,1
15,199.40625,195.75,1
15,199.40625,196.0,1
15,199.40625,196.0,1
15,199.40625,196.0,1
15,199.421875,194.75,1
15,199.421875,195.5,1
15,199.421875,195.5,1
15,199.421875,195.5,1
15,199.421875,195.5,1
15,199.421875,195.5,1
15,199.421875,195.75,1
15,199.421875,195.75,1
15,199.421875,195.75,1
15,199.4375,194.75,1
15,199.4375,195.0,1
15,199.4375,195.75,1
15,199.4375,196.0,1
15,199.453125,195.25,1
15,199.453125,195.25,1
15,199.453125,195.25,1
15,199.453125,195.25,1
15,199.453125,195.25,1
15,199.453125,195.25,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.5,1
15,199.453125,195.75,1
15,199.453125,195.75,1
15,199.46875,194.75,1
15,199.46875,195.25,1
15,199.46875,195.25,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.46875,195.5,1
15,199.484375,194.5,1
15,199.484375,194.75,1
15,199.484375,195.0,1
15,199.484375,195.0,1
15,199.484375,195.0,1
15,199.484375,195.0,1
15,199.484375,195.25,1
15,199.484375,195.25,1
15,199.484375,195.5,1
15,199.484375,195.5,1
15,199.5,195.0,1
15,199.5,195.0,1
15,199.5,195.0,1
15,199.5,195.25,1
15,199.5,195.25,1
15,199.5,195.25,1
15,199.5,195.25,1
15,199.515625,194.5,1
15,199.515625,195.0,1
15,199.515625,195.0,1
15,199.515625,195.0,1
15,199.515625,195.0,1
15,199.515625,195.25,1
15,199.515625,195.25,1
15,199.515625,195.25,1
15,199.53125,194.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.0,1
15,199.53125,195.25,1
15,199.53125,195.5,1
15,199.546875,194.25,1
