quality,angle,distance,object
15,24.203125,265.0,0
15,24.265625,265.0,0
15,24.328125,265.0,0
15,24.34375,264.75,0
15,24.359375,264.75,0
15,24.375,264.75,0
15,24.375,265.0,0
15,24.390625,264.75,0
15,24.40625,264.75,0
15,24.40625,264.75,0
15,24.40625,265.0,0
15,24.40625,265.0,0
15,24.4375,264.75,0
15,24.453125,265.0,0
15,24.46875,265.0,0
15,24.46875,265.0,0
15,24.46875,265.0,0
15,24.46875,265.0,0
15,24.46875,265.0,0
15,24.484375,264.75,0
15,24.484375,264.75,0
15,24.484375,264.75,0
15,24.484375,265.0,0
15,24.5,264.75,0
15,24.5,265.0,0
15,24.515625,264.75,0
15,24.53125,264.5,0
15,24.53125,264.75,0
15,24.53125,264.75,0
15,24.546875,265.0,0
15,24.5625,264.75,0
15,24.5625,265.0,0
15,24.578125,264.75,0
15,24.578125,265.0,0
15,24.578125,265.0,0
15,24.59375,264.5,0
15,24.609375,264.75,0
15,24.609375,264.75,0
15,24.609375,265.0,0
15,24.609375,265.0,0
15,24.625,264.5,0
15,24.625,265.0,0
15,24.640625,264.0,0
15,24.640625,264.75,0
15,24.640625,265.0,0
15,24.671875,264.0,0
15,24.671875,264.25,0
15,24.671875,264.75,0
15,24.6875,264.0,0
15,24.6875,264.0,0
15,24.6875,264.5,0
15,24.6875,264.75,0
15,24.6875,264.75,0
15,24.6875,264.75,0
15,24.6875,265.0,0
15,24.6875,265.0,0
15,24.703125,264.0,0
15,24.703125,264.0,0
15,24.703125,264.0,0
15,24.703125,264.0,0
15,24.703125,264.5,0
15,24.703125,265.0,0
15,24.71875,264.0,0
15,24.71875,264.0,0
15,24.71875,264.0,0
15,24.71875,264.25,0
15,24.71875,264.75,0
15,24.71875,264.75,0
15,24.71875,265.0,0
15,24.734375,264.0,0
15,24.734375,264.5,0
15,24.75,264.0,0
15,24.75,264.0,0
15,24.75,264.25,0
15,24.75,264.25,0
15,24.75,264.5,0
15,24.75,264.75,0
15,24.75,264.75,0
15,24.75,264.75,0
15,24.75,265.0,0
15,24.765625,264.0,0
15,24.765625,264.0,0
15,24.765625,264.0,0
15,24.765625,264.5,0
15,24.765625,264.5,0
15,24.765625,264.75,0
15,24.765625,265.0,0
15,24.765625,265.0,0
15,24.78125,264.0,0
15,24.78125,264.0,0
15,24.78125,264.25,0
15,24.78125,264.25,0
15,24.78125,264.75,0
15,24.78125,264.75,0
15,24.78125,265.0,0
15,24.796875,264.0,0
15,24.796875,264.25,0
15,24.796875,264.5,0
15,24.796875,264.5,0
15,24.796875,264.75,0
15,24.796875,265.0,0
15,24.8125,264.5,0
15,24.8125,264.75,0
15,24.8125,265.0,0
15,24.8125,265.0,0
15,24.828125,264.0,0
15,24.828125,264.75,0
15,24.828125,264.75,0
15,24.84375,264.5,0
15,24.84375,264.5,0
15,24.84375,264.75,0
15,24.84375,264.75,0
15,24.84375,265.0,0
15,24.84375,265.0,0
15,24.859375,264.5,0
15,24.859375,264.5,0
15,24.859375,264.75,0
15,24.859375,264.75,0
15,24.859375,264.75,0
15,24.859375,264.75,0
15,24.859375,264.75,0
15,24.859375,264.75,0
15,24.859375,265.0,0
15,24.875,263.5,0
15,24.875,263.5,0
15,24.875,264.25,0
15,24.875,264.5,0
15,24.875,265.0,0
15,24.875,265.0,0
15,24.875,265.0,0
15,24.890625,263.5,0
15,24.890625,263.5,0
15,24.890625,264.0,0
15,24.890625,264.25,0
15,24.890625,264.75,0
15,24.890625,264.75,0
15,24.890625,265.0,0
15,24.90625,264.5,0
15,24.90625,264.75,0
15,24.90625,264.75,0
15,24.921875,263.5,0
15,24.921875,264.5,0
15,24.921875,264.75,0
15,24.921875,265.0,0
15,24.921875,265.0,0
15,24.9375,264.5,0
15,24.9375,264.5,0
15,24.9375,264.5,0
15,24.9375,264.5,0
15,24.9375,264.75,0
15,24.9375,264.75,0
15,24.9375,264.75,0
15,24.953125,263.5,0
15,24.953125,264.75,0
15,24.96875,264.25,0
