quality,angle,distance,object
15,196.90625,207.5,0
15,196.953125,207.25,0
15,196.96875,207.25,0
15,196.984375,207.0,0
15,197.0,207.25,0
15,197.03125,207.0,0
15,197.046875,207.25,0
15,197.09375,207.0,0
15,197.15625,207.5,0
15,197.171875,206.75,0
15,197.203125,207.5,0
15,197.234375,207.5,0
15,197.25,207.5,0
15,197.25,207.75,0
15,197.265625,207.5,0
15,197.265625,207.5,0
15,197.28125,207.5,0
15,197.3125,207.5,0
15,197.328125,207.25,0
15,197.328125,207.5,0
15,197.359375,207.0,0
15,197.359375,207.5,0
15,197.359375,207.75,0
15,197.40625,207.25,0
15,197.421875,207.0,0
15,197.421875,207.5,0
15,197.421875,207.5,0
15,197.421875,207.75,0
15,197.4375,207.25,0
15,197.4375,207.5,0
15,197.4375,207.5,0
15,197.453125,207.25,0
15,197.453125,208.0,0
15,197.484375,207.5,0
15,197.5,207.0,0
15,197.5,207.25,0
15,197.53125,207.5,0
15,197.546875,207.25,0
15,197.546875,207.5,0
15,197.5625,207.25,0
15,197.5625,207.5,0
15,197.578125,207.5,0
15,197.578125,207.5,0
15,197.59375,206.75,0
15,197.59375,207.0,0
15,197.59375,207.0,0
15,197.59375,207.0,0
15,197.609375,207.0,0
15,197.609375,207.5,0
15,197.609375,207.5,0
15,197.65625,207.0,0
15,197.6875,206.75,0
15,197.6875,206.75,0
15,197.6875,207.5,0
15,197.703125,207.5,0
15,197.734375,206.25,0
15,197.765625,207.5,0
15,197.78125,207.25,0
15,197.796875,206.75,0
15,197.8125,207.0,0
15,197.84375,207.25,0
15,197.84375,207.5,0
15,197.859375,207.0,0
15,197.859375,207.0,0
15,197.859375,207.0,0
15,197.859375,207.0,0
15,197.859375,207.25,0
15,197.859375,207.25,0
15,197.875,207.25,0
15,197.875,207.5,0
15,197.890625,207.25,0
15,197.890625,207.25,0
15,197.890625,207.25,0
15,197.90625,207.25,0
15,197.90625,207.25,0
15,197.90625,207.25,0
15,197.90625,207.25,0
15,197.90625,207.5,0
15,197.90625,207.5,0
15,197.921875,207.0,0
15,197.921875,207.0,0
15,197.921875,207.0,0
15,197.921875,207.25,0
15,197.921875,207.25,0
15,197.921875,207.25,0
15,197.921875,207.25,0
15,197.921875,207.25,0
15,197.921875,207.25,0
15,197.921875,207.5,0
15,197.921875,207.75,0
15,197.9375,207.0,0
15,197.9375,207.0,0
15,197.9375,207.25,0
15,197.953125,207.0,0
15,197.953125,207.25,0
15,197.96875,207.0,0
15,197.96875,207.0,0
15,197.96875,207.5,0
15,197.984375,207.0,0
15,197.984375,207.0,0
15,197.984375,207.0,0
15,197.984375,207.0,0
15,197.984375,207.0,0
15,197.984375,207.25,0
15,197.984375,207.25,0
15,197.984375,207.25,0
15,197.984375,207.5,0
15,198.0,205.5,0
15,198.0,206.25,0
15,198.0,207.0,0
15,198.0,207.0,0
15,198.0,207.0,0
15,198.0,207.0,0
15,198.0,207.5,0
15,198.0,207.5,0
15,198.015625,206.0,0
15,198.015625,207.0,0
15,198.015625,207.25,0
15,198.015625,207.5,0
