quality,angle,distance,object
15,111.90625,318.5,1
15,111.90625,318.5,1
15,111.90625,318.75,1
15,111.90625,318.75,1
15,111.90625,319.0,1
15,111.90625,319.0,1
15,111.90625,319.0,1
15,111.90625,319.0,1
15,111.90625,319.0,1
15,111.90625,319.5,1
15,111.921875,318.0,1
15,111.921875,318.25,1
15,111.921875,318.25,1
15,111.921875,318.25,1
15,111.921875,318.5,1
15,111.921875,319.0,1
15,111.921875,319.0,1
15,111.921875,319.0,1
15,111.921875,319.25,1
15,111.921875,319.25,1
15,111.921875,319.5,1
15,111.9375,317.75,1
15,111.9375,318.25,1
15,111.9375,318.25,1
15,111.9375,318.25,1
15,111.9375,318.75,1
15,111.9375,318.75,1
15,111.9375,319.0,1
15,111.9375,319.0,1
15,111.9375,319.25,1
15,111.9375,319.25,1
15,111.9375,319.25,1
15,111.9375,319.25,1
15,111.953125,319.0,1
15,111.953125,319.0,1
15,111.953125,319.0,1
15,111.953125,319.25,1
15,111.953125,319.25,1
15,111.953125,319.75,1
15,111.96875,318.25,1
15,111.96875,318.25,1
15,111.96875,318.5,1
15,111.96875,318.5,1
15,111.96875,318.5,1
15,111.96875,319.0,1
15,111.96875,319.0,1
15,111.96875,319.0,1
15,111.96875,319.5,1
15,111.984375,318.0,1
15,111.984375,318.25,1
15,111.984375,318.25,1
15,111.984375,318.25,1
15,111.984375,318.5,1
15,111.984375,318.5,1
15,111.984375,318.75,1
15,111.984375,318.75,1
15,111.984375,319.0,1
15,112.0,318.25,1
15,112.0,318.25,1
15,112.0,318.25,1
15,112.0,318.5,1
15,112.0,318.75,1
15,112.0,318.75,1
15,112.0,318.75,1
15,112.0,319.0,1
15,112.0,319.0,1
15,112.0,319.0,1
15,112.0,319.25,1
15,112.0,319.25,1
15,112.0,319.25,1
15,112.0,319.25,1
15,112.015625,318.25,1
15,112.015625,318.25,1
15,112.015625,318.25,1
15,112.015625,318.25,1
15,112.015625,318.25,1
15,112.015625,319.0,1
15,112.015625,319.0,1
15,112.015625,319.0,1
15,112.015625,319.25,1
15,112.015625,319.25,1
15,112.015625,319.25,1
15,112.03125,317.75,1
15,112.03125,318.0,1
15,112.03125,318.0,1
15,112.03125,318.25,1
15,112.03125,318.25,1
15,112.03125,318.25,1
15,112.03125,318.5,1
15,112.03125,318.5,1
15,112.03125,318.5,1
15,112.03125,318.75,1
15,112.03125,318.75,1
15,112.03125,319.0,1
15,112.03125,319.0,1
15,112.03125,319.0,1
15,112.046875,318.25,1
15,112.046875,318.75,1
15,112.046875,319.0,1
15,112.046875,319.0,1
15,112.046875,319.0,1
15,112.046875,319.5,1
15,112.0625,317.75,1
15,112.0625,317.75,1
15,112.0625,317.75,1
15,112.0625,318.25,1
15,112.0625,318.25,1
15,112.0625,318.5,1
15,112.0625,318.5,1
15,112.0625,318.75,1
15,112.0625,318.75,1
15,112.0625,318.75,1
15,112.0625,319.0,1
15,112.0625,319.25,1
15,112.0625,319.25,1
15,112.078125,317.75,1
15,112.078125,317.75,1
15,112.078125,317.75,1
15,112.078125,318.25,1
15,112.078125,318.25,1
15,112.078125,318.5,1
15,112.078125,318.5,1
15,112.078125,318.75,1
15,112.078125,318.75,1
15,112.078125,319.0,1
15,112.078125,319.25,1
15,112.09375,317.75,1
15,112.09375,318.0,1
15,112.09375,318.25,1
15,112.09375,318.25,1
15,112.09375,318.5,1
15,112.09375,318.5,1
15,112.09375,318.5,1
15,112.09375,318.5,1
15,112.09375,318.5,1
15,112.09375,318.5,1
15,112.09375,318.75,1
15,112.09375,318.75,1
15,112.09375,318.75,1
15,112.09375,319.0,1
15,112.09375,319.5,1
15,112.109375,317.5,1
15,112.109375,318.25,1
15,112.109375,318.75,1
15,112.109375,318.75,1
15,112.109375,319.0,1
15,112.109375,319.5,1
15,112.125,317.5,1
15,112.125,317.75,1
15,112.125,317.75,1
15,112.125,318.25,1
15,112.125,318.25,1
15,112.125,318.25,1
15,112.125,318.25,1
15,112.125,318.25,1
15,112.125,318.5,1
15,112.125,318.75,1
15,112.125,319.0,1
15,112.125,319.25,1
15,112.125,319.25,1
15,112.125,319.25,1
15,112.140625,317.75,1
15,112.140625,317.75,1
15,112.140625,318.0,1
15,112.140625,318.25,1
15,112.140625,318.5,1
15,112.140625,319.0,1
15,112.140625,319.0,1
15,112.140625,319.25,1
15,112.140625,319.25,1
15,112.15625,317.5,1
15,112.15625,318.0,1
15,112.15625,318.25,1
15,112.15625,318.5,1
15,112.15625,318.5,1
15,112.15625,318.75,1
15,112.15625,319.25,1
15,112.171875,317.75,1
15,112.171875,318.5,1
15,112.171875,318.5,1
15,112.171875,319.0,1
15,112.171875,319.25,1
15,112.1875,317.5,1
15,112.1875,317.75,1
15,112.1875,317.75,1
15,112.1875,317.75,1
15,112.1875,318.25,1
15,112.1875,318.25,1
15,112.1875,318.5,1
15,112.1875,318.5,1
15,112.1875,318.5,1
