quality,angle,distance,object
15,24.8125,261.5,1
15,24.828125,261.25,1
15,24.828125,261.75,1
15,24.84375,261.25,1
15,24.84375,261.75,1
15,24.859375,261.25,1
15,24.875,261.75,1
15,24.921875,261.5,1
15,24.921875,261.5,1
15,24.9375,261.5,1
15,24.9375,261.5,1
15,24.953125,261.5,1
15,24.96875,261.5,1
15,24.96875,261.75,1
15,24.984375,261.25,1
15,24.984375,261.25,1
15,25.0,261.25,1
15,25.0,261.5,1
15,25.015625,261.25,1
15,25.015625,261.5,1
15,25.03125,261.25,1
15,25.03125,261.5,1
15,25.03125,261.5,1
15,25.046875,261.75,1
15,25.0625,261.5,1
15,25.078125,261.25,1
15,25.078125,261.5,1
15,25.078125,261.5,1
15,25.09375,261.25,1
15,25.09375,261.5,1
15,25.109375,261.25,1
15,25.109375,261.5,1
15,25.125,261.25,1
15,25.125,261.25,1
15,25.140625,261.25,1
15,25.140625,261.25,1
15,25.140625,261.5,1
15,25.140625,261.5,1
15,25.140625,261.5,1
15,25.15625,261.25,1
15,25.15625,261.5,1
15,25.171875,261.25,1
15,25.171875,261.25,1
15,25.171875,261.5,1
15,25.171875,261.5,1
15,25.1875,261.25,1
15,25.1875,261.25,1
15,25.1875,261.5,1
15,25.203125,261.25,1
15,25.203125,261.25,1
15,25.203125,261.25,1
15,25.203125,261.5,1
15,25.203125,261.5,1
15,25.203125,261.5,1
15,25.203125,261.5,1
15,25.203125,261.5,1
15,25.21875,261.5,1
15,25.21875,261.5,1
15,25.234375,261.25,1
15,25.25,261.25,1
15,25.265625,261.25,1
15,25.265625,261.5,1
15,25.28125,261.25,1
15,25.28125,261.25,1
15,25.28125,261.25,1
15,25.28125,261.5,1
15,25.28125,261.5,1
15,25.296875,261.25,1
15,25.296875,261.5,1
15,25.296875,261.5,1
15,25.296875,261.5,1
15,25.3125,260.75,1
15,25.3125,261.25,1
15,25.3125,261.25,1
15,25.3125,261.5,1
15,25.3125,261.5,1
15,25.3125,261.5,1
15,25.3125,261.5,1
15,25.328125,261.0,1
15,25.328125,261.25,1
15,25.328125,261.25,1
15,25.328125,261.5,1
15,25.328125,261.5,1
