angle1,distance1,object1,angle2,distance2,object2
359.98438,185.5,0,111.53125,175.75,1
359.98438,185.5,0,111.5,175.5,1
359.98438,185.5,0,111.35938,175.25,1
359.98438,185.5,0,111.34375,175.25,1
359.98438,185.5,0,111.25,175.25,1
359.98438,185.5,0,111.23438,175.5,1
359.98438,185.5,0,111.23438,175.5,1
359.98438,185.5,0,111.23438,175.5,1
359.98438,185.5,0,111.23438,175.25,1
359.98438,185.5,0,111.21875,175.5,1
359.98438,185.5,0,111.21875,175.5,1
359.98438,185.5,0,111.21875,175.5,1
359.98438,185.5,0,111.20312,175.5,1
359.98438,185.5,0,111.20312,175.5,1
359.96875,185.5,0,111.20312,175.5,1
359.96875,185.5,0,111.20312,175.5,1
359.96875,185.5,0,111.20312,175.5,1
359.96875,185.5,0,111.20312,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.96875,185.5,0,111.1875,175.5,1
359.95313,185.5,0,111.1875,175.5,1
359.95313,185.5,0,111.17188,175.5,1
359.95313,185.5,0,111.17188,175.5,1
359.95313,185.5,0,111.17188,175.5,1
359.95313,185.5,0,111.15625,175.25,1
359.95313,185.5,0,111.15625,175.25,1
359.95313,185.5,0,111.15625,175.25,1
359.95313,185.5,0,111.15625,175.25,1
359.95313,185.5,0,111.14062,175.25,1
359.95313,185.5,0,111.14062,175.25,1
359.95313,185.5,0,111.14062,175.25,1
359.95313,185.5,0,111.14062,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.125,175.25,1
359.95313,185.5,0,111.10938,175.25,1
359.95313,185.5,0,111.10938,175.25,1
359.95313,185.5,0,111.10938,175.25,1
359.9375,185.5,0,111.10938,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.9375,185.5,0,111.09375,175.25,1
359.92188,185.75,0,111.09375,175.25,1
359.92188,185.75,0,111.09375,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.75,0,111.07812,175.25,1
359.92188,185.5,0,111.07812,175.25,1
359.92188,185.5,0,111.07812,175.25,1
359.92188,185.5,0,111.07812,175.25,1
359.92188,185.5,0,111.07812,175.25,1
359.92188,185.5,0,111.07812,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.75,0,111.0625,175.25,1
359.90625,185.5,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.0625,175.25,1
359.89062,185.75,0,111.04688,175.25,1
359.89062,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.04688,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.75,0,111.03125,175.25,1
359.875,185.5,0,111.03125,175.25,1
359.875,185.5,0,111.03125,175.25,1
359.85937,185.75,0,111.03125,175.25,1
359.85937,185.75,0,111.03125,175.25,1
359.85937,185.75,0,111.03125,175.25,1
359.85937,185.75,0,111.03125,175.25,1
359.85937,185.75,0,111.03125,175.25,1
359.85937,185.75,0,111.01562,175.25,1
359.85937,185.75,0,111.01562,175.25,1
359.85937,185.75,0,111.01562,175.25,1
359.85937,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.01562,175.25,1
359.84375,185.75,0,111.0,175.25,1
359.84375,185.75,0,111.0,175.25,1
359.84375,185.75,0,111.0,175.25,1
359.84375,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,111.0,175.25,1
359.82812,185.75,0,110.98438,175.25,1
359.82812,185.75,0,110.98438,175.25,1
359.82812,185.75,0,110.98438,175.25,1
359.82812,185.75,0,110.98438,175.25,1
359.82812,185.75,0,110.98438,175.25,1
359.82812,185.5,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.98438,175.25,1
359.8125,185.75,0,110.96875,175.25,1
359.8125,185.75,0,110.96875,175.25,1
359.8125,185.75,0,110.96875,175.25,1
359.8125,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.96875,175.25,1
359.79687,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.95312,175.25,1
359.78125,185.75,0,110.9375,175.25,1
359.78125,185.75,0,110.9375,175.25,1
359.78125,185.75,0,110.9375,175.25,1
359.78125,185.5,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.9375,175.25,1
359.76562,185.75,0,110.92188,175.25,1
359.76562,185.75,0,110.92188,175.25,1
359.76562,185.75,0,110.92188,175.25,1
359.76562,185.75,0,110.92188,175.25,1
359.76562,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.92188,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.75,0,110.90625,175.25,1
359.75,185.5,0,110.90625,175.25,1
359.75,185.5,0,110.90625,175.25,1
359.73437,185.75,0,110.90625,175.25,1
359.73437,185.75,0,110.90625,175.25,1
359.73437,185.75,0,110.90625,175.25,1
359.73437,185.75,0,110.90625,175.25,1
359.73437,185.75,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.90625,175.25,1
359.73437,185.5,0,110.89062,175.25,1
359.73437,185.5,0,110.89062,175.25,1
359.71875,185.75,0,110.89062,175.25,1
359.71875,185.75,0,110.89062,175.25,1
359.71875,185.75,0,110.89062,175.25,1
359.71875,185.75,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.89062,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.71875,185.5,0,110.875,175.25,1
359.70312,186.0,0,110.875,175.25,1
359.70312,185.75,0,110.875,175.25,1
359.70312,185.75,0,110.875,175.25,1
359.70312,185.75,0,110.875,175.25,1
359.70312,185.5,0,110.875,175.25,1
359.70312,185.5,0,110.875,175.25,1
359.70312,185.5,0,110.875,175.25,1
359.70312,185.5,0,110.875,175.25,1
359.70312,185.5,0,110.85938,175.25,1
359.70312,185.5,0,110.85938,175.25,1
359.70312,185.5,0,110.85938,175.25,1
359.6875,186.0,0,110.85938,175.25,1
359.6875,185.75,0,110.85938,175.25,1
359.6875,185.75,0,110.85938,175.25,1
359.6875,185.75,0,110.85938,175.25,1
359.6875,185.75,0,110.85938,175.25,1
359.6875,185.75,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
359.6875,185.5,0,110.85938,175.25,1
